bird_id,timestamp,location_lat,location_long
Panteley,2018-10-29T10:03:22Z,37.8837928771973,22.9260635375977
Panteley,2018-10-30T08:08:20Z,37.4654808044434,22.6238193511963
Panteley,2018-10-31T10:09:52Z,37.0430183410645,22.4043159484863
Panteley,2018-11-02T13:11:35Z,36.5611610412598,22.3922080993652
Panteley,2018-11-04T10:18:25Z,36.70263671875,22.9352607727051
Panteley,2018-11-24T08:17:02Z,36.2195129394531,22.9905776977539
Panteley,2018-12-01T09:23:26Z,35.7951393127441,23.2377681732178
Panteley,2018-12-01T11:03:26Z,35.4105262756348,23.5633869171143
Panteley,2019-01-04T11:57:54Z,35.2031059265137,24.2529983520508
Panteley,2019-01-22T10:45:09Z,35.0863838195801,24.8235282897949
Panteley,2019-01-22T14:44:59Z,35.2128295898438,24.2803401947022
